"id","code"
"03cf8692-0928-40fc-a704-94d0e9a2f1e3","10606/170719/20069/2"
"b8f8263b-ba08-41d7-af64-94ba6d5dbffa","10311/261212/20040/2"
"005abc50-20cd-4b37-8a5c-bee7effcc0e1","10313/080916/10083/3"
"9534486f-15c7-4a3a-844c-d673318f4501","10313/281021/20087/1"
"973f67be-a0db-4a05-9dff-400d6a3b3cb2","10311/020812/10025/3"
"91112f98-35aa-4d8a-aaa1-33709773d002","10102/171210/10048/3"
"85ad7eaf-a513-4057-9731-628f2c375bf2","10401/231210/20032/04"
"d7ed32b8-ad54-47f7-af9a-785d7888ba1a","10401/281210/10035/03"
"4411fdf4-69fc-486e-829f-7a5a4237b67e","10404/170820/10119/1"
"2ce2c490-6932-42de-8061-21b7e36a1854","10311/261121/20066/1"
"2a39fac1-625f-424c-93b2-1653f05b104d","10401/161210/10038/04"
"0f81f54a-f4c5-4156-ac5b-3dbae529d696","10401/150615/10044/03"
"70c97db4-c236-4e36-b5c3-c3a73357a970","10130/100048"
"fa789416-9f2e-4bd9-8377-8baac6fba032","10103/010910/20047/4"
"5e9bd677-b5bb-4834-8022-2c662b9a97cc","10103/060313/10021/1"
"cec257a3-5a6b-4d8f-ac0a-30f47b6d509d","10404/241210/10091/04"
"c98738d9-b242-4411-b985-0ed9712cd92e","10408/030912/10134/03"
"e2f71f6d-844a-41eb-8b17-155ae9baf3ea","10401/150615/10044/04"
"8d910cd9-0f61-4693-bd52-dc10834cb7e0","10408/171210/10122/05"
"6f947a9d-fdd0-42b1-8ddf-9e8cef154dbf","10404/190111/20086/14"
"aedee0c7-a173-4390-a4c3-f72248b173c2","10408/121110/10127/07"
"13d1a146-47e7-4d1c-bb90-878129fb7643","10606/171210/10050/8"
"d3dc4b21-0105-4ddf-b8a7-8675ddcc8c5e","10606/281210/20053/6"
"631a5260-e349-4f4c-a3bc-c8193914cbe0","10408/180817/10141/02"
"190d5d2b-fd8c-4bf1-a4b7-be8fec73018f","10408/221210/10123/02"
"6caf2b50-8a99-4c14-a14b-49a63f0291e6","10104/100122/10026/1"
"a39c7e71-5e65-412e-aa87-50f4490556a0","10408/301210/20116/04"
"50661d3d-5782-4f34-b2b7-6276452701c9","10411/020910/20089/8"
"ac7d8ab9-cd44-4b2c-a9d1-c962df83a29e","10411/280720/20122/3"
"467e071d-0c66-4800-94c5-7452e1ff357b","10408/710027"
"bc0e0ddd-850a-4595-9b2e-81e79ecadde3","10103/230616/10042/1"
"c6f283e2-18c8-4db8-bdc1-d9438c3fee73","10103/231210/20049/5"
"14529a6d-9162-4143-b730-cd76c432a4c0","10113/171210/10036/7"
"37948984-330e-4baa-8e17-91391a229098","10411/011020/20123/1"
"192c16fd-8a87-432d-acb8-dd0878f3e0ea","10411/061210/20100/7"
"859e3055-7121-460a-9e19-0647aedfdac1","10411/160919/20119/1"
"7b8ef0bf-2014-4ecf-b403-dc4722699b9a","10103/231210/20046/2"
"2794bd51-3558-4bb0-a108-5f26a6be12a7","10607/080213/10065/3"
"429a61af-04d7-4c17-977a-165d9de3a5ee","10408/301210/20107/04"
"ed4329f5-44eb-4846-b2f0-dfb27a50bf95","10408/241110/20104/04"
"feef3d15-564a-4176-a80f-ac232cecb060","10408/130117/10142/03"
"ed5d25fc-616b-47de-bb83-8819955bff63","10408/221210/10123/03"
"0831564f-1f3c-4abd-843d-971950dbe429","10412/171210/20111/05"
"8fd791d3-ade4-4124-a9de-c2920011a9b1","10411/290915/20113/1"
"a8c669a4-0c9c-4fee-916d-3d84f955f603","10412/040211/10138/05"
"64eaaf0f-7883-4b24-b3fb-33ac63a8460f","10412/180111/20136/09"
"40563cfc-01e3-418d-a4a2-dff13c38debc","10413/100003"
"dbe8453e-62af-4d44-8eba-98c63bf27a9c","10802/100004"
"105bdaeb-c5ec-4702-a856-d42df1a20855","10103/301210/20045/3"
"bda806fc-df3b-4a84-b372-4ebd1e978856","10104/021210/20025/6"
